"sipno","sira","musteri","kumas","parkumno","arge_yabby","datalogged","zone_check","latitude","longitude"
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 16:03:45.000,1,38.6184367,27.3657485
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 15:25:49.000,1,38.6184818,27.3657418
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 15:10:45.000,1,38.6184934,27.3657686
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 14:55:44.000,4,38.6183154,27.3656945
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 14:34:54.000,4,38.6183599,27.3657188
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 14:19:53.000,2,38.6184711,27.3657311
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 14:04:44.000,1,38.618485,27.365745
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 14:00:46.000,-1,38.6183863,27.3657388
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 13:00:19.000,1,38.6184761,27.3657749
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 10:59:29.000,-1,38.618371,27.365704
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 09:59:02.000,4,38.6182746,27.3656316
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 08:58:34.000,4,38.6182794,27.3656586
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 08:43:30.000,-1,38.6183757,27.365702
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 08:28:27.000,4,38.6183132,27.3656856
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 08:13:30.000,4,38.6183095,27.3656696
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 07:50:21.000,-1,38.6183721,27.3657035
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 07:35:21.000,2,38.6184569,27.365717
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 07:20:20.000,4,38.6182986,27.3656808
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 07:05:12.000,4,38.6183591,27.3657437
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 06:50:07.000,-1,38.6187369,27.3653894
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 06:35:07.000,2,38.6187296,27.3653834
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 06:23:49.000,2,38.6187351,27.3653789
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 06:12:42.000,2,38.6187291,27.3653555
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 05:53:05.000,2,38.6186993,27.365238
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 05:42:05.000,2,38.6186638,27.3654103
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 05:30:52.000,2,38.6186731,27.3654065
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 05:08:43.000,2,38.6186969,27.3652976
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 04:53:54.000,2,38.6186962,27.3653971
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 04:40:12.000,2,38.6187,27.3653955
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 04:27:47.000,2,38.618696,27.3652248
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 04:16:37.000,2,38.618725,27.3653395
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 04:07:18.000,2,38.6187152,27.3654793
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 03:52:15.000,2,38.6187186,27.3653145
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 03:39:45.000,2,38.6185484,27.3655551
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 03:28:38.000,2,38.6186643,27.3655309
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 03:17:30.000,2,38.6187134,27.3654803
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 03:04:21.000,2,38.6186885,27.3654002
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 02:53:15.000,2,38.6187079,27.3653923
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 02:38:21.000,2,38.6187024,27.3654862
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 02:23:21.000,2,38.6187108,27.3653911
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 02:08:16.000,2,38.6187153,27.3653893
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 01:52:57.000,2,38.6187241,27.3653857
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 01:38:09.000,2,38.6187207,27.3653871
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 01:23:01.000,-1,38.6187406,27.365413
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 01:06:01.000,2,38.6186007,27.3656091
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 00:50:50.000,2,38.6186937,27.3653981
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 00:35:59.000,2,38.6187109,27.3653911
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 00:21:02.000,2,38.6186881,27.365494
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-14 00:05:55.000,2,38.6186956,27.3653973
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 23:50:53.000,2,38.6186807,27.3654034
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 23:39:43.000,2,38.6186429,27.3654188
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 23:24:44.000,2,38.618719,27.365316
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 23:15:23.000,2,38.6187139,27.3653899
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 23:04:16.000,2,38.6185889,27.3655385
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 22:49:12.000,2,38.6185965,27.3654377
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 22:38:03.000,2,38.618686,27.3654012
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 22:26:45.000,2,38.6187236,27.3653343
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 22:14:15.000,2,38.6186414,27.365517
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 21:59:01.000,2,38.6186858,27.3653021
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 21:51:15.000,2,38.6186285,27.3654247
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 21:36:11.000,2,38.6187222,27.3653288
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 21:25:03.000,2,38.6186881,27.3654004
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 21:12:28.000,2,38.6187173,27.3653885
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 21:01:13.000,2,38.6186934,27.365299
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 20:46:04.000,2,38.6185979,27.3656103
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 20:31:10.000,-1,38.6186655,27.3652042
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 20:16:05.000,2,38.6186707,27.3653083
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 20:01:04.000,2,38.618706,27.3652938
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 19:46:14.000,2,38.6185427,27.3655574
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 19:31:08.000,2,38.6186505,27.3653166
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 19:19:54.000,2,38.6187252,27.3653405
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 19:04:50.000,2,38.6186925,27.3653986
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 18:49:47.000,2,38.6186888,27.3654936
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 18:38:38.000,-1,38.6186485,27.3652113
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 18:27:25.000,2,38.618699,27.3653959
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 18:18:07.000,-1,38.6185588,27.3650904
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 18:03:15.000,2,38.6185756,27.3654462
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 17:48:23.000,2,38.6185786,27.365445
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 17:31:31.000,2,38.618656,27.3653143
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 16:42:41.000,2,38.6187236,27.365334
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 15:42:11.000,2,38.6186958,27.3654898
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 14:41:40.000,2,38.6186384,27.3653216
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 13:41:11.000,2,38.6186634,27.3653113
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 12:40:45.000,2,38.6187092,27.3652773
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 11:40:20.000,2,38.6186697,27.3653087
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 11:25:12.000,-1,38.6186436,27.3652133
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 11:11:33.000,2,38.618664,27.365583
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 10:56:41.000,4,38.6183427,27.3656818
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 10:47:20.000,4,38.618279,27.3656391
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 10:32:30.000,4,38.6182687,27.3656214
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 10:26:05.000,-1,38.6183538,27.3656349
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 09:25:39.000,4,38.6183448,27.3656894
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 09:10:37.000,4,38.6182782,27.3656609
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 08:55:31.000,4,38.6182593,27.3656052
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 08:40:33.000,4,38.6182929,27.3656491
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 08:23:36.000,2,38.618699,27.3653959
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 08:08:32.000,2,38.618718,27.3653882
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 07:36:52.000,2,38.6187028,27.3652951
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 06:36:25.000,2,38.6187028,27.3653944
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 05:36:02.000,2,38.618706,27.3653931
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 04:35:39.000,2,38.618728,27.3653512
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 03:35:12.000,2,38.6187317,27.3653658
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 02:34:42.000,2,38.6187287,27.3653539
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 02:23:30.000,2,38.6187294,27.3653568
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 02:15:45.000,2,38.618715,27.3653894
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 02:00:34.000,2,38.6187215,27.365326
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-13 01:00:02.000,2,38.6187145,27.3653896
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-12 23:59:31.000,2,38.6186854,27.3654015
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-12 22:59:06.000,2,38.6186938,27.365398
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-12 21:58:39.000,2,38.6187068,27.3653927
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-12 20:58:15.000,2,38.6186826,27.3654026
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-12 19:57:45.000,2,38.6187052,27.3653934
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-12 19:40:51.000,-1,38.6187382,27.3653976
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-12 19:25:55.000,2,38.6187002,27.3653954
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-12 18:34:28.000,2,38.6186998,27.3653956
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-12 17:34:03.000,2,38.6187241,27.3653857
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-12 17:19:10.000,2,38.6187245,27.3653855
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-12 17:05:24.000,2,38.6187265,27.3653456
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-12 16:38:35.000,2,38.6186851,27.3654956
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-12 16:23:36.000,2,38.6187244,27.3653856
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-12 16:08:34.000,-1,38.6187364,27.3653859
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-12 15:30:46.000,2,38.6187288,27.3653544
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-12 14:30:19.000,2,38.6185851,27.3655401
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-12 13:29:50.000,2,38.6185953,27.3654382
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-12 12:29:24.000,2,38.6187218,27.3653269
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-12 11:28:58.000,2,38.6187304,27.3653607
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-12 10:28:30.000,-1,38.6187367,27.3653877
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-12 09:28:04.000,2,38.6187146,27.3653896
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-12 08:27:32.000,2,38.6187351,27.3653792
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-12 07:27:05.000,2,38.6187098,27.3654822
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-12 06:26:37.000,2,38.6187219,27.3654757
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-12 05:26:09.000,-1,38.6187435,27.3654313
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-12 04:25:40.000,2,38.6187019,27.3654865
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-12 03:25:12.000,2,38.6186922,27.3653987
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-12 01:24:16.000,2,38.6186478,27.3654168
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-11 23:23:28.000,2,38.6187166,27.3654785
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-11 22:23:03.000,2,38.6186694,27.3655518
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-11 21:22:34.000,2,38.6187217,27.3653867
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-11 20:22:02.000,2,38.6187243,27.3654744
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-11 19:21:34.000,2,38.6187058,27.3653932
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-11 18:21:10.000,-1,38.6187429,27.3654279
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-11 17:20:43.000,2,38.618697,27.3655267
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-11 16:20:18.000,2,38.6187143,27.3654798
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-11 15:19:49.000,2,38.618663,27.3656037
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-11 14:19:25.000,2,38.6186992,27.365488
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-11 13:19:02.000,2,38.6186644,27.3655314
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-11 12:18:30.000,2,38.6187024,27.3653945
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-11 12:07:33.000,2,38.6187224,27.3654754
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-11 11:52:19.000,-1,38.618737,27.3653902
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-11 11:03:49.000,2,38.6187329,27.3653821
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-11 10:51:19.000,2,38.6185489,27.3655549
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-11 10:39:58.000,2,38.6187333,27.3653719
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-11 10:27:35.000,2,38.6187285,27.3653531
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-11 10:15:01.000,2,38.6187259,27.3653431
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-11 10:00:11.000,1,38.6184733,27.3657759
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-11 09:20:56.000,2,38.618551,27.3656784
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-11 08:20:26.000,2,38.6185859,27.3656518
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-11 08:05:20.000,2,38.6185141,27.3657135
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-11 07:50:56.000,1,38.6185568,27.3657191
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-11 06:50:28.000,1,38.6184373,27.3657517
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-11 05:50:05.000,2,38.6186442,27.3656119
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-11 04:49:40.000,2,38.6185387,27.3657024
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-11 03:49:13.000,1,38.6184749,27.3657753
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-11 02:48:47.000,2,38.6185011,27.3657053
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-11 01:48:19.000,1,38.6185239,27.3657312
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-11 00:47:51.000,1,38.6184378,27.3657553
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-10 23:47:25.000,1,38.6185258,27.3657274
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-10 22:46:59.000,1,38.6184736,27.3657337
361414,1,UNITEKS IST,RİBANA 30/1 PAM-MODAL RAPORLU LYC,967145,15,2023-06-10 21:46:34.000,2,38.6185207,27.3657101
